GEOID,Dam_Name,Other_Names,Former_Names,NID_ID,Other_Structure_ID,Federal_ID,Owner_Names,Owner_Types,Primary_Owner_Type,Number_of_Associated_Structures,Is_Associated_Structure?,Designer_Names,Non-Federal_Dam_on_Federal_Property,Primary_Purpose,Purposes,Source_Agency,State_or_Federal_Agency_ID,Latitude,Longitude,State,County,City,Distance_to_Nearest_City_Miles,River_or_Stream_Name,Congressional_District,State_Regulated_Dam,State_Jurisdictional_Dam,State_Regulatory_Agency,State_Permitting_Authority,State_Inspection_Authority,State_Enforcement_Authority,Federally_Regulated_Dam,Federal_Agency_Owners,Federal_Agency_Involvement_Funding,Federal_Agency_Involvement_Design,Federal_Agency_Involvement_Construction,Federal_Agency_Involvement_Regulatory,Federal_Agency_Involvement_Inspection,Federal_Agency_Involvement_Operation,Federal_Agency_Involvement_Other,Built_Under_the_Authority_of_the_Secretary_of_Agriculture,NRCS_Watershed_Dam_Authorization,Primary_Dam_Type,Dam_Types,Core_Types,Foundation,Dam_Height_Ft,Hydraulic_Height_Ft,Structural_Height_Ft,NID_Height_Ft,NID_Height_Category,Dam_Length_Ft,Volume_Cubic_Yards,Year_Completed,Year_Completed_Category,Years_Modified,NID_Storage_Acre-Ft,Max_Storage_Acre-Ft,Normal_Storage_Acre-Ft,Surface_Area_Acres,Drainage_Area_Sq_Miles,Max_Discharge_Cubic_Ft/Second,Spillway_Type,Spillway_Width_Ft,Number_of_Locks,Length_of_Locks_ft,Lock_Width_Ft,Length_of_Secondary_Lock_Ft,Secondary_Lock_Width_Ft,Outlet_Gate_Type,Data_Last_Updated,Last_Inspection_Date,Inspection_Frequency,Hazard_Potential_Classification,Condition_Assessment,Condition_Assessment_Date,EAP_Prepared,EAP_Last_Revision_Date,Website_URL,Operational_Status,Operational_Status_Date,Inundation_Maps_Added_to_NID?,American_Indian/Alaska_Native/Native_Hawaiian,geometry,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
37051003307,Lake Rim Dam,NA,NA,NC00028,NA,NC00028,NC Wildlife Resources Commission,State,State,0,No,NA,NA,Other,Other;Recreation,North Carolina,CUMBE-012,35.0312,-79.0412,North Carolina,Cumberland,Hope Mills,6,Bones Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,20,20,Less than 25 feet,487,NA,1920,1920-1929,1992,272,272,256,35,12800,119,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-28,NA,High,Fair,NA,Yes,2022-12-01,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-79.0412, 35.0312)",37,051,003307,33.07,Census Tract 33.07,G5020,S,8609700,208848,+35.0509716,-079.0219888
37119005613,Baucom Lake Dam,NA,NA,NC03459,NA,NC03459,"Real Estate of NC, Inc.",Private,Private,0,No,NA,NA,Irrigation,Irrigation;Recreation,North Carolina,MECKL-092,35.2846,-80.7205,North Carolina,Mecklenburg,NA,NA,Back Creek,"North Carolina, Congressional District 12",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,20,20,Less than 25 feet,550,NA,1980,1980-1989,1986,48,48,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-08,NA,High,Fair,NA,Yes,2004-04-14,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.7205, 35.2846)",37,119,005613,56.13,Census Tract 56.13,G5020,S,5624619,99785,+35.2801844,-080.7204021
37077970701,Lake Butner Dam,NA,NA,NC01008,NA,NC01008,NC Department of Agriculture,State,State,0,No,NA,NA,Recreation,Recreation;Water Supply,North Carolina,GRANV-008,36.1671,-78.7725,North Carolina,Granville,NA,0,Knap of Reeds Creek,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,67,80,80,51-100 feet,550,NA,NA,Undetermined,NA,10800,10800,9000,340,18350,38000,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-28,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.7725, 36.1671)",37,077,970701,9707.01,Census Tract 9707.01,G5020,S,185843265,1947842,+36.2292223,-078.7481981
37087921000,Broyhill Baptist Children'S Home Pond Dam,NA,NA,NC01271,NA,NC01271,"Baptist Children's Homes of NC, Inc.",Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,HAYWO-008,35.5154,-82.9356,North Carolina,Haywood,Waynesville,4,Pigeon River,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,28,33,33,25-50 feet,370,NA,NA,Undetermined,2007,36,36,26,2,51,361,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-01-24,NA,High,Fair,NA,Yes,2013-11-26,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.9356, 35.5154)",37,087,921000,9210,Census Tract 9210,G5020,S,17020858,0,+35.5051763,-082.9601162
37183053902,Beaverdam Creek Lake Dam,NA,NA,NC01445,NA,NC01445,NC Department of Natural and Cultural Resources,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-081,36.025,-78.688,North Carolina,Wake,Falls,12,Beaverdam Creek,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,29,40,40,25-50 feet,1086,NA,1974,1970-1979,NA,33300,33300,0,0,33542,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-27,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.688, 36.025)",37,183,053902,539.02,Census Tract 539.02,G5020,S,80383694,17154259,+36.0259047,-078.6678139
37165010602,Pine Lake Dam,Mcqueen Lake Dam,NA,NC01085,NA,NC01085,NC Department of Transportation,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,SCOTL-011,34.974,-79.575,North Carolina,Scotland,Hamlet,9,Gum Swamp Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,18,18,Less than 25 feet,920,NA,1952,1950-1959,NA,137,137,114,19,1158,40,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-12-14,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-79.575, 34.974)",37,165,010602,106.02,Census Tract 106.02,G5020,S,310171475,2081083,+34.9497300,-079.4851338
37051002600,Rhodes Pond Dam,NA,NA,NC01145,NA,NC01145,NC Wildlife Resources Commission,State,State,NA,No,NA,NA,Recreation,Recreation,North Carolina,CUMBE-053,35.2258,-78.6528,North Carolina,Cumberland,Falcon,7,Black River,"North Carolina, Congressional District 07",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,7,15,15,Less than 25 feet,3300,NA,1770,Before 1900,2011,2304,2304,1920,120,38400,594,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-07-25,NA,High,Satisfactory,NA,Yes,2023-05-01,https://damsafety.org/north-carolina,NA,NA,No,Coharie SDTSA,"c(-78.6528, 35.2258)",37,051,002600,26,Census Tract 26,G5020,S,144576909,2420341,+35.1539086,-078.7702374
37183980200,Umstead Park Lake Dam #2,Sycamore Dam,NA,NC00882,NA,NC00882,NC Department of Parks and Recreation,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-055,35.8631,-78.7522,North Carolina,Wake,Raleigh,5,Sycamore Creek,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,33,45,45,25-50 feet,345,NA,1955,1950-1959,NA,144,144,120,55,6080,198,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-12-28,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.7522, 35.8631)",37,183,980200,9802,Census Tract 9802,G5020,S,21360472,332607,+35.8654838,-078.7490058
37183052504,Art Museum Dam,NA,NA,NC05026,NA,NC05026,NC Department of Natural and Cultural Resources,State,State,0,No,NA,NA,Flood Risk Reduction,Flood Risk Reduction,North Carolina,WAKE-366,35.80883,-78.7,North Carolina,Wake,Raleigh,0,House Creek,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,15,15,Less than 25 feet,0,NA,NA,Undetermined,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-10,NA,High,Fair,NA,Yes,2022-02-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.7, 35.80883)",37,183,052504,525.04,Census Tract 525.04,G5020,S,5879285,40519,+35.8230939,-078.6950589
37135011002,Occoneechee Lower Dam,NA,NA,NC05777,NA,NC05777,NC Department of Parks and Recreation,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,ORANG-056,36.0599,-79.1136,North Carolina,Orange,NA,0,UT to Eno River,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,11,12,12,Less than 25 feet,125,NA,NA,Undetermined,NA,5,5,4,0.8,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-02-21,NA,High,Satisfactory,NA,Yes,2015-04-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.1136, 36.0599)",37,135,011002,110.02,Census Tract 110.02,G5020,S,21220599,417734,+36.0689132,-079.1041654
37091950101,Revelles Pond Dam Upper,Spring Lake Drive Dam,NA,NC03081,NA,NC03081,NC Department of Parks and Recreation,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,HERTF-006,36.4343,-77.1048,North Carolina,Hertford,NA,NA,College Branch,"North Carolina, Congressional District 01",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,33,18,33,25-50 feet,200,NA,NA,Undetermined,NA,30,30,24,4,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-16,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-77.1048, 36.4343)",37,091,950101,9501.01,Census Tract 9501.01,G5020,S,60279043,14336,+36.3935629,-077.0849635
37023021301,Broughton Farm Pond #2 Dam,NA,NA,NC01948,NA,NC01948,NC Wildlife Resources Commission,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,BURKE-021,35.6755,-81.6843,North Carolina,Burke,NA,NA,Hunting Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,24,28,28,25-50 feet,500,NA,NA,Undetermined,NA,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-11-17,NA,Low,Poor,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.6843, 35.6755)",37,023,021301,213.01,Census Tract 213.01,G5020,S,41597597,0,+35.6808305,-081.6823365
37185950201,Nc Farm Dam,NA,NA,NC05167,NA,NC05167,NG Purvis Farms,Private,Private,NA,No,NA,NA,Irrigation,Irrigation;Recreation,North Carolina,WARRE-002,36.4923,-78.1558,North Carolina,Warren,NA,NA,Sawmill Branch,"North Carolina, Congressional District 01",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,25,25,25-50 feet,785,NA,NA,Undetermined,NA,44,44,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-11-20,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.1558, 36.4923)",37,185,950201,9502.01,Census Tract 9502.01,G5020,S,172304040,620291,+36.5064058,-078.1880145
37197050300,Highland Orchards Dam,NA,NA,NC06187,NA,NC06187,"Southern Land NC, LLC",Private,Private,0,No,NA,NA,Fish and Wildlife Pond,Fish and Wildlife Pond;Other;Recreation,North Carolina,YADKI-344,36.181,-80.8357,North Carolina,Yadkin,NA,NA,UT to Arnolds Branch,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,17,25,25,25-50 feet,360,NA,2018,Since 2000,NA,50,50,NA,5,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-01-31,NA,High,Fair,NA,Yes,2018-02-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.8357, 36.181)",37,197,050300,503,Census Tract 503,G5020,S,96732151,349091,+36.2010112,-080.8243825
37191000604,Cliffs of Neuse State Park Dam,NA,NA,NC04669,NA,NC04669,NC Department of Parks and Recreation,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,WAYNE-023,35.2365,-77.885,North Carolina,Wayne,Seven Springs,2,Mill Creek,"North Carolina, Congressional District 03",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,37,37,25-50 feet,160,NA,1951,1950-1959,NA,125,125,78,8.5,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-02-01,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-77.885, 35.2365)",37,191,000604,6.04,Census Tract 6.04,G5020,S,93924060,556817,+35.1995605,-077.8996297
37021003203,Moore'S Dam,NA,NA,NC01911,NA,NC01911,"Rufus Holdings NC, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,BUNCO-041,35.54047,-82.41252,North Carolina,Buncombe,Fairview,2,Cane Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,27,30,30,25-50 feet,350,NA,NA,Undetermined,NA,24,24,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-29,NA,High,Satisfactory,NA,Yes,2020-11-25,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.41252, 35.54047)",37,021,003203,32.03,Census Tract 32.03,G5020,S,29050585,8811,+35.5415806,-082.4373634
37125951102,Watson Lake Dam #1,NA,NA,NC00067,NA,NC00067,Country Club of NC,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,MOORE-052,35.1657,-79.4346,North Carolina,Moore,Aberdeen,2,Aberdeen Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,21,25,25,25-50 feet,459,NA,1928,1920-1929,NA,579,579,389,62,5757,100,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-01-24,NA,High,Fair,NA,Yes,2022-05-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.4346, 35.1657)",37,125,951102,9511.02,Census Tract 9511.02,G5020,S,17480295,245095,+35.1434239,-079.4076715
37011930200,Weber Pond Dam,"Linville Heights Dam, Montezuma Dam",NA,NC01856,NA,NC01856,"Bagby NC Family Holdings, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,AVERY-015,36.0649,-81.8926,North Carolina,Avery,Linville,2,Linville River,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,22,22,Less than 25 feet,325,NA,2007,Since 2000,2008,30,30,15,3,50,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-02-25,NA,High,Satisfactory,NA,Yes,2008-01-18,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.8926, 36.0649)",37,011,930200,9302,Census Tract 9302,G5020,S,206058821,309538,+36.0498505,-081.8294281
37033930200,High Rock Wildlife Pond Dam,NA,NA,NC00579,NA,NC00579,NC Wildlife Resources Commission,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,CASWE-006,36.3576,-79.3452,North Carolina,Caswell,Yanceyville,3.2,Penson Creek,"North Carolina, Congressional District 06",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,17,22,22,Less than 25 feet,312,NA,1969,1960-1969,NA,50,50,42,4,160,185,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2016-02-09,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.3452, 36.3576)",37,033,930200,9302,Census Tract 9302,G5020,S,236371524,2069197,+36.4264895,-079.3169707
37025041306,Riveroaks Corporate Center Pond Dam 1,NA,NA,NC06355,NA,NC06355,Pool 6 Industrial NC LLC,Private,Private,NA,No,NA,NA,Other,Other,North Carolina,CABAR-473,35.4083,-80.7182,North Carolina,Cabarrus,NA,NA,UT to Rocky River,"North Carolina, Congressional District 12",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2020-10-20,NA,Significant,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.7182, 35.4083)",37,025,041306,413.06,Census Tract 413.06,G5020,S,15703268,14106,+35.3951940,-080.7269366
37151030503,Caraway Lake Dam #1,NA,NA,NC01649,NA,NC01649,"Baptist State Convention of NC, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,RANDO-072,35.773,-79.895,North Carolina,Randolph,Farmer,12,Caraway Creek-Tr,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,20,27,27,25-50 feet,284,NA,NA,Undetermined,NA,64,42,64,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-02-04,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.895, 35.773)",37,151,030503,305.03,Census Tract 305.03,G5020,S,107108940,2448942,+35.7774144,-079.8814138
37123960501,Research Lake Dam #1,NA,NA,NC00464,NA,NC00464,NC State University Sandhills Research Station,State,State,0,No,NA,NA,Irrigation,Irrigation,North Carolina,MONTG-008,35.1902,-79.6689,North Carolina,Montgomery,Alma,32,Drowning Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,22,22,Less than 25 feet,435,NA,1956,1950-1959,NA,50,50,42,15,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2012-11-01,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.6689, 35.1902)",37,123,960501,9605.01,Census Tract 9605.01,G5020,S,79099585,286583,+35.2340187,-079.7148781
37153970100,Cameron Morrison Lagoon Dam,NA,NA,NC04896,NA,NC04896,NC Department of Adult Correction,State,State,0,No,NA,NA,Other,Other,North Carolina,RICHM-042,35.0205,-79.6047,North Carolina,Richmond,NA,NA,Hitchcock Creek,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,22,24,24,Less than 25 feet,0,NA,1990,1990-1999,NA,19.2,19.2,17.6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-07-01,NA,Significant,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.6047, 35.0205)",37,153,970100,9701,Census Tract 9701,G5020,S,246426633,2015349,+35.0419652,-079.6140274
37163970702,Ncda Clinton Research Station Dam,NA,NA,NC05575,NA,NC05575,NC Department of Agriculture,State,State,0,No,NA,NA,Other,Other,North Carolina,SAMPS-049,35.0267,-78.2764,North Carolina,Sampson,NA,NA,Beaverdam Swamp,"North Carolina, Congressional District 03",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,17,22,22,Less than 25 feet,385,NA,NA,Undetermined,2003,60.72,60.72,33.1,6.9,230,15.1,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2012-05-10,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.2764, 35.0267)",37,163,970702,9707.02,Census Tract 9707.02,G5020,S,81159590,103568,+35.0277813,-078.2813843
37089930201,Big Hungry River Dam,NA,NA,NC03036,NA,NC03036,NC Wildlife Resources Commission,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,HENDE-064,35.3,-82.35048,North Carolina,Henderson,Mount Valley,4,Hungry River,"North Carolina, Congressional District 11",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Concrete,Concrete,NA,NA,NA,26,30,30,25-50 feet,187,NA,NA,Undetermined,NA,48,48,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2012-08-22,NA,Significant,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.35048, 35.3)",37,089,930201,9302.01,Census Tract 9302.01,G5020,S,42574822,2468,+35.3206024,-082.3610945
37007920600,Crawford Lake Dam,NA,NA,NC00500,NA,NC00500,"Heritage Hills NC, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,ANSON-015,34.8484,-80.0581,North Carolina,Anson,Morven,4,South Fork Jones Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,12,18,18,Less than 25 feet,510,NA,1967,1960-1969,NA,50,50,41,4,109,7,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-03-08,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.0581, 34.8484)",37,007,920600,9206,Census Tract 9206,G5020,S,421505787,1548204,+34.8573699,-080.1191723
37097060703,Hawthorne Lake Dam Lower,NA,NA,NC00150,NA,NC00150,"NP BGO NC Park Statesville, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,IREDE-015,35.816,-80.854,North Carolina,Iredell,Statesville,2,Fourth Creek,"North Carolina, Congressional District 10",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,21,23,Less than 25 feet,293,NA,1960,1960-1969,NA,146,146,120,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-02,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.854, 35.816)",37,097,060703,607.03,Census Tract 607.03,G5020,S,36725722,503942,+35.8624139,-080.8293838
37051003602,Long Valley Farm Lake Dam,NA,NA,NC01126,NA,NC01126,NC Department of Parks and Recreation,State,State,NA,No,NA,NA,Irrigation,Irrigation;Recreation,North Carolina,CUMBE-034,35.2117,-78.978,North Carolina,Cumberland,Spring Lake,3,Jumping Run Creek,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,14,18,18,Less than 25 feet,624,NA,1750,Before 1900,2010,672,672,560,90,16192,511,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2019-04-10,NA,Significant,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-78.978, 35.2117)",37,051,003602,36.02,Census Tract 36.02,G5020,S,23934328,225636,+35.2015381,-078.9935046
37151030804,African Plains Dam,NA,NA,NC05580,NA,NC05580,NC Zoological Authority,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,RANDO-194,35.6296,-79.7494,North Carolina,Randolph,NA,NA,Richland Creek,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,22,22,Less than 25 feet,320,NA,NA,Undetermined,NA,76,76,38,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-10-21,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.7494, 35.6296)",37,151,030804,308.04,Census Tract 308.04,G5020,S,60213760,131706,+35.6209839,-079.7778424
37033930100,Caswell Wildlife Mgmt Lake Dam,NA,NA,NC00580,NA,NC00580,NC Wildlife Resources Commission,State,State,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,CASWE-007,36.43972,-79.21889,North Carolina,Caswell,Yarbro,4,County Line Creek,"North Carolina, Congressional District 06",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,21,25,25,25-50 feet,250,NA,1969,1960-1969,NA,50,50,42,4,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-22,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.21889, 36.43972)",37,033,930100,9301,Census Tract 9301,G5020,S,139256351,2210701,+36.4955611,-079.2246812
